"Cust_id","Freq","Monetary","Recency","Inter_purchase_interval","weekday_spend","weekend_spend","weekday_visits","weekend_visits","Age_band"
1930580,22,1922,6,1,1922,0,22,0,"25-29 "
1930634,40,2517,3,1,2029,488,31,9,"50-54 "
1930702,5,706,14,0,706,0,5,0,"40-44 "
1930719,4,480,8,0,480,0,4,0,"<25 "
1930726,13,5032,14,2,3514,1518,4,9,"30-34 "
1930818,16,2440,40,0,0,2440,0,16,"30-34 "
1930955,4,440,2,0,440,0,4,0,"25-29 "
1931006,6,470,32,1,410,60,5,1,"50-54 "
1931228,6,488,29,0,488,0,6,0,"30-34 "
1931297,12,595,3,0,595,0,12,0,"25-29 "
1931587,1,2548,36,0,2548,0,1,0,"45-49 "
1931594,3,431,29,0,431,0,3,0,"60-64 "
1931600,7,1218,6,3,1134,84,6,1,"35-39 "
1931648,2,138,24,0,138,0,2,0,"35-39 "
1931662,26,3374,11,1,0,3374,0,26,"50-54 "
1931747,18,1506,20,1,1506,0,18,0,"50-54 "
1931792,9,596,15,0,596,0,9,0,"<25 "
1931945,1,2844,22,0,2844,0,1,0,"55-59 "
1931969,7,1105,9,0,1105,0,7,0,"35-39 "
1931976,49,23263,20,0,23263,0,49,0,"30-34 "
1932096,35,10153,4,1,0,10153,0,35,"<25 "
1932157,3,443,19,0,369,74,1,2,"50-54 "
1932294,6,713,5,0,0,713,0,6,"50-54 "
1932331,4,539,4,0,0,539,0,4,"40-44 "
1932386,12,1519,32,0,0,1519,0,12,"<25 "
1932393,33,8944,4,0,0,8944,0,33,"35-39 "
1932744,18,1598,19,0,0,1598,0,18,"<25 "
1932799,12,1477,18,0,0,1477,0,12,"35-39 "
1932805,9,8047,41,0,8047,0,9,0,"<25 "
1932829,9,4073,18,1,293,3780,6,3,"35-39 "
1932904,10,508,36,0,508,0,10,0,"35-39 "
1932942,20,1244,23,1,1244,0,20,0,"35-39 "
1932966,6,3112,26,0,0,3112,0,6,"25-29 "
1932980,10,3495,18,0,0,3495,0,10,"30-34 "
1933093,3,243,33,0,0,243,0,3,"35-39 "
1933239,2,495,18,0,0,495,0,2,">65 "
1933444,20,5700,18,0,0,5700,0,20,"<25 "
1933529,1,540,37,0,540,0,1,0,"40-44 "
1933567,54,6297,15,0,6297,0,54,0,"30-34 "
1933598,10,2659,4,1,1019,1640,6,4,"40-44 "
1933680,16,1669,4,0,0,1669,0,16,"30-34 "
1933758,5,4557,19,0,0,4557,0,5,"25-29 "
1933802,27,7809,3,1,7421,388,22,5,"30-34 "
1933895,4,516,14,0,516,0,4,0,"35-39 "
1933918,29,6296,14,1,4725,1571,11,18,"<25 "
1933925,3,96,32,0,0,96,0,3,"<25 "
1933949,2,322,2,0,322,0,2,0,">65 "
1933963,3,216,24,0,216,0,3,0,"<25 "
1934120,5,2007,4,0,0,2007,0,5,"<25 "
1934137,15,1757,26,1,482,1275,9,6,"<25 "
1934168,18,3311,19,0,0,3311,0,18,"35-39 "
1934175,10,3746,3,0,3746,0,10,0,"25-29 "
1934205,23,4376,26,0,0,4376,0,23,"40-44 "
1934403,18,9843,25,1,9666,177,14,4,"30-34 "
1934632,25,5486,23,1,4911,575,18,7,"40-44 "
1934700,22,3186,11,1,0,3186,0,22,"40-44 "
1934724,22,1490,8,2,1490,0,22,0,"<25 "
1935028,5,824,2,0,824,0,5,0,">65 "
1935257,6,550,26,0,0,550,0,6,"30-34 "
1935288,6,3919,9,3,2200,1719,4,2,"30-34 "
1935325,2,2209,15,0,2209,0,2,0,"30-34 "
1935332,2,210,3,0,210,0,2,0,"30-34 "
1935394,17,2580,3,2,401,2179,5,12,"30-34 "
1935592,19,2358,35,0,2358,0,19,0,"35-39 "
1935615,14,1963,4,2,986,977,8,6,"<25 "
1935639,4,1033,17,0,1033,0,4,0,"30-34 "
1935752,2,165,29,0,165,0,2,0,"25-29 "
1935783,8,2613,22,0,2613,0,8,0,"<25 "
1935875,2,178,12,0,0,178,0,2,"25-29 "
1935936,24,4661,25,0,0,4661,0,24,"30-34 "
1935950,8,1265,15,1,754,511,3,5,">65 "
1935967,13,4061,2,2,4061,0,13,0,"25-29 "
1936087,7,4748,19,0,0,4748,0,7,"55-59 "
1936131,7,12836,11,0,0,12836,0,7,"30-34 "
1936155,36,12414,4,1,6539,5875,12,24,"25-29 "
1936223,1,14,10,0,14,0,1,0,"25-29 "
1936261,4,772,5,0,0,772,0,4,"<25 "
1936551,9,2907,25,0,0,2907,0,9,"35-39 "
1936605,4,717,6,0,717,0,4,0,"45-49 "
1936629,3,98,11,0,0,98,0,3,"30-34 "
1936827,18,2515,11,0,0,2515,0,18,"55-59 "
1936872,8,542,10,0,542,0,8,0,"55-59 "
1936889,13,991,16,0,991,0,13,0,"45-49 "
1937046,12,2674,19,0,0,2674,0,12,"30-34 "
1937060,4,968,39,0,0,968,0,4,"<25 "
1937107,3,115,9,8,115,0,3,0,"30-34 "
1937114,7,203,6,5,184,19,6,1,"45-49 "
1937138,7,221,21,3,185,36,6,1,"30-34 "
1937145,15,13646,6,2,4882,8764,4,11,"30-34 "
1937282,5,600,29,0,600,0,5,0,"35-39 "
1937299,3,285,3,4,285,0,3,0,"25-29 "
1937428,3,203,22,0,203,0,3,0,"50-54 "
1937459,23,2080,18,1,1337,743,10,13,"<25 "
1937497,18,1732,11,2,0,1732,0,18,"25-29 "
1937503,9,1229,17,1,1229,0,9,0,"40-44 "
1937565,4,4144,39,0,0,4144,0,4,"25-29 "
1937596,4,477,5,0,0,477,0,4,"35-39 "
1937633,17,2993,2,2,2993,0,17,0,"40-44 "
1937657,3,2176,4,0,0,2176,0,3,"40-44 "
1937701,21,2507,13,1,1051,1456,8,13,"<25 "
1937718,5,405,8,0,405,0,5,0,"45-49 "
1937732,6,4135,4,0,0,4135,0,6,"35-39 "
1937855,2,377,18,0,0,377,0,2,"30-34 "
1938012,19,4140,11,1,0,4140,0,19,"25-29 "
1938043,1,1053,26,0,0,1053,0,1,"50-54 "
1938180,1,60,34,0,60,0,1,0,">65 "
1938265,2,120,2,16,36,84,1,1,"55-59 "
1938333,1,396,21,0,396,0,1,0,"40-44 "
1938371,15,1472,8,1,1472,0,15,0,"35-39 "
1938623,33,3943,12,0,119,3824,1,32,"25-29 "
1938661,18,4559,5,0,0,4559,0,18,"45-49 "
1938739,18,1204,13,2,1204,0,18,0,"50-54 "
1938821,1,7200,1,0,7200,0,1,0,"30-34 "
1938920,5,1994,4,6,0,1994,0,5,"60-64 "
1939194,22,3044,5,0,2290,754,11,11,"35-39 "
1939224,7,695,5,0,0,695,0,7,"30-34 "
1939354,8,1287,2,0,1287,0,8,0,"35-39 "
1939538,13,3261,18,0,0,3261,0,13,"35-39 "
1939729,12,1115,29,0,1115,0,12,0,"30-34 "
1939743,3,473,10,0,473,0,3,0,"30-34 "
1939798,8,2762,2,0,2762,0,8,0,"50-54 "
1939866,37,2175,7,1,1040,1135,20,17,"50-54 "
1939989,12,13627,8,0,13627,0,12,0,"40-44 "
1940039,11,22527,11,2,5163,17364,8,3,"30-34 "
1940046,18,7571,11,0,0,7571,0,18,"45-49 "
1940176,18,3473,7,0,3473,0,18,0,">65 "
1940275,7,992,18,3,0,992,0,7,"35-39 "
1940350,11,472,34,0,472,0,11,0,"30-34 "
1940466,12,1065,6,0,1065,0,12,0,"45-49 "
1940688,1,258,22,0,258,0,1,0,"55-59 "
1940800,12,998,39,0,0,998,0,12,"45-49 "
1940824,13,1680,32,0,0,1680,0,13,"50-54 "
1940831,2,185,2,0,185,0,2,0,"40-44 "
1940930,14,3411,9,0,3411,0,14,0,"40-44 "
1940961,9,2906,19,0,0,2906,0,9,"40-44 "
1941005,5,732,38,0,732,0,5,0,"40-44 "
1941012,3,267,7,0,267,0,3,0,"<25 "
1941029,4,3822,10,0,3822,0,4,0,"25-29 "
1941104,6,470,20,0,470,0,6,0,"35-39 "
1941128,16,1552,18,0,0,1552,0,16,"30-34 "
1941135,16,1652,5,1,827,825,9,7,"30-34 "
1941265,22,3764,4,1,2598,1166,15,7,">65 "
1941272,7,1078,39,0,0,1078,0,7,"<25 "
1941319,12,3018,6,3,3018,0,12,0,"30-34 "
1941364,11,927,32,0,0,927,0,11,"35-39 "
1941388,78,10165,3,0,7799,2366,56,22,"40-44 "
1941432,7,636,12,0,0,636,0,7,"50-54 "
1941449,4,1856,3,0,1856,0,4,0,"45-49 "
1941487,9,521,42,0,521,0,9,0,"50-54 "
1941685,2,1036,25,0,0,1036,0,2,"55-59 "
1941814,24,6522,32,0,0,6522,0,24,"25-29 "
1941852,13,1912,12,1,0,1912,0,13,"25-29 "
1942071,16,3001,24,1,3001,0,16,0,"<25 "
1942088,21,2216,12,1,1735,481,17,4,"<25 "
1942125,4,1383,6,0,1383,0,4,0,"30-34 "
1942149,5,1085,25,0,0,1085,0,5,"30-34 "
1942323,4,607,17,0,607,0,4,0,">65 "
1942422,18,1673,17,0,1673,0,18,0,"25-29 "
1942453,18,1342,4,2,0,1342,0,18,"<25 "
1942477,7,1078,21,0,1078,0,7,0,"50-54 "
1942484,3,332,36,0,332,0,3,0,"50-54 "
1942514,5,347,15,0,347,0,5,0,"50-54 "
1942583,2,214,11,0,0,214,0,2,"30-34 "
1942729,11,3437,19,0,0,3437,0,11,"40-44 "
1942941,2,4364,9,0,4364,0,2,0,"35-39 "
1942958,15,1675,4,0,0,1675,0,15,"40-44 "
1943009,41,3477,21,0,3477,0,41,0,"25-29 "
1943429,2,146,34,0,146,0,2,0,">65 "
1943535,19,3207,36,0,3207,0,19,0,"30-34 "
1943542,14,1140,10,1,471,669,6,8,"40-44 "
1943726,5,3411,11,2,1721,1690,4,1,"30-34 "
1943924,26,11488,2,1,11488,0,26,0,"40-44 "
1943948,4,1359,35,1,591,768,2,2,"50-54 "
1943962,1,149,26,0,0,149,0,1,"30-34 "
1944006,11,2043,11,3,426,1617,4,7,"<25 "
1944037,10,4608,2,0,4608,0,10,0,"<25 "
1944075,12,11616,20,2,9184,2432,9,3,"<25 "
1944112,2,1148,7,0,1148,0,2,0,"<25 "
1944136,41,4555,19,0,0,4555,0,41,"35-39 "
1944211,6,748,6,4,748,0,6,0,">65 "
1944259,5,397,29,0,397,0,5,0,"35-39 "
1944457,1,460,29,0,460,0,1,0,"55-59 "
1944471,16,999,17,1,821,178,13,3,"55-59 "
1944518,9,5470,18,0,0,5470,0,9,"35-39 "
1944532,13,1229,4,0,0,1229,0,13,"45-49 "
1944549,2,439,18,0,0,439,0,2,"25-29 "
1944600,11,2276,5,0,0,2276,0,11,"40-44 "
1944617,9,1436,11,0,0,1436,0,9,"40-44 "
1944723,7,478,4,4,182,296,5,2,"40-44 "
1944785,9,747,15,3,747,0,9,0,"45-49 "
1944792,10,2315,18,0,0,2315,0,10,"25-29 "
1944990,24,8170,22,1,4957,3213,10,14,"35-39 "
1945041,18,8821,9,2,7913,908,16,2,">65 "
1945171,16,3675,19,0,0,3675,0,16,"40-44 "
1945188,10,2315,12,0,0,2315,0,10,"30-34 "
1945201,15,4603,5,1,616,3987,2,13,"40-44 "
1945218,21,2160,25,0,0,2160,0,21,"<25 "
1945249,5,293,37,0,293,0,5,0,"40-44 "
1945256,37,4209,4,1,0,4209,0,37,"45-49 "
1945300,6,443,31,0,443,0,6,0,"<25 "
1945409,24,4550,27,0,4550,0,24,0,"40-44 "
1945416,2,1353,22,0,1353,0,2,0,"30-34 "
1945621,1,88,16,0,88,0,1,0,">65 "
1945669,3,459,34,0,459,0,3,0,"55-59 "
1945744,50,3739,4,1,92,3647,2,48,"45-49 "
1945805,11,4182,3,3,4182,0,11,0,"30-34 "
1945911,7,877,26,0,0,877,0,7,"35-39 "
1945959,7,1027,10,3,818,209,6,1,"45-49 "
1946062,6,747,25,0,0,747,0,6,"40-44 "
1946086,2,224,39,0,0,224,0,2,"<25 "
1946178,4,160,12,0,0,160,0,4,">65 "
1946192,11,2767,7,0,2767,0,11,0,"35-39 "
1946314,12,1199,26,0,0,1199,0,12,"45-49 "
1946321,2,141,28,0,141,0,2,0,"25-29 "
1946345,32,8764,23,1,124,8640,3,29,"<25 "
1946482,10,1838,5,3,0,1838,0,10,"35-39 "
1946529,10,4968,3,0,4968,0,10,0,"35-39 "
1946543,12,720,35,0,720,0,12,0,"25-29 "
1946567,19,1889,22,0,1889,0,19,0,"30-34 "
1946642,1,89,28,0,89,0,1,0,"45-49 "
1946659,37,6193,7,1,3881,2312,21,16,"35-39 "
1946673,8,975,2,0,975,0,8,0,"25-29 "
1946765,9,2279,31,0,2279,0,9,0,"35-39 "
1946802,6,640,32,0,0,640,0,6,"35-39 "
1946925,20,1981,2,1,949,1032,10,10,"30-34 "
1946963,6,836,40,0,0,836,0,6,"30-34 "
1947007,4,672,28,0,672,0,4,0,"30-34 "
1947045,3,2375,10,0,2375,0,3,0,"35-39 "
1947113,3,440,28,0,440,0,3,0,"40-44 "
1947137,20,1753,20,0,1753,0,20,0,"35-39 "
1947168,23,4131,15,1,3387,744,13,10,">65 "
1947175,2,268,20,0,268,0,2,0,"30-34 "
1947335,5,277,18,0,0,277,0,5,"25-29 "
1947373,19,3464,1,0,3464,0,19,0,"40-44 "
1947427,1,21,15,0,21,0,1,0,"30-34 "
1947458,3,403,32,0,0,403,0,3,"25-29 "
1947502,14,668,2,2,577,91,11,3,"35-39 "
1947564,4,452,42,0,452,0,4,0,"45-49 "
1947762,9,875,25,0,0,875,0,9,"30-34 "
1947786,12,3210,8,1,3210,0,12,0,"50-54 "
1947809,24,7604,5,0,0,7604,0,24,">65 "
1947915,7,428,2,0,428,0,7,0,"45-49 "
1947953,2,194,30,0,194,0,2,0,"45-49 "
1948004,15,3045,22,0,3045,0,15,0,"60-64 "
1948028,6,1547,22,0,1547,0,6,0,"50-54 "
1948059,2,108,35,0,108,0,2,0,">65 "
1948066,1,60,35,0,60,0,1,0,"55-59 "
1948073,12,857,8,3,331,526,7,5,"60-64 "
1948097,7,391,14,4,376,15,6,1,"40-44 "
1948127,12,1324,26,1,431,893,3,9,"40-44 "
1948158,18,1759,19,0,0,1759,0,18,"25-29 "
1948165,8,2533,19,0,0,2533,0,8,"45-49 "
1948189,8,661,14,0,661,0,8,0,"35-39 "
1948233,5,4407,7,4,4407,0,5,0,"30-34 "
1948240,1,36,7,0,36,0,1,0,"30-34 "
1948288,9,2308,23,0,2308,0,9,0,"35-39 "
1948332,2,505,15,0,505,0,2,0,"30-34 "
1948462,7,693,8,3,693,0,7,0,"50-54 "
1948547,1,36,20,0,36,0,1,0,"35-39 "
1948622,8,1377,12,0,0,1377,0,8,"25-29 "
1948707,29,7125,23,1,5164,1961,22,7,"60-64 "
1948738,10,1018,25,1,979,39,9,1,"<25 "
1948745,2,495,13,0,495,0,2,0,"30-34 "
1948837,1,76,2,0,76,0,1,0,"35-39 "
1948851,5,649,5,5,236,413,1,4,"35-39 "
1948868,4,532,4,4,0,532,0,4,"35-39 "
1948950,5,11067,14,4,11067,0,5,0,"40-44 "
1949018,14,1672,8,1,1672,0,14,0,"35-39 "
1949070,13,682,11,0,0,682,0,13,"35-39 "
1949117,3,118,4,0,0,118,0,3,"40-44 "
1949148,41,3824,3,1,2852,972,30,11,"40-44 "
1949254,4,596,20,0,596,0,4,0,"35-39 "
1949322,21,3889,32,0,0,3889,0,21,"30-34 "
1949377,10,9135,12,2,0,9135,0,10,"35-39 "
1949858,24,2502,9,1,1143,1359,14,10,"35-39 "
1949865,1,126,34,0,126,0,1,0,"<25 "
1949872,8,1982,33,0,0,1982,0,8,"45-49 "
1949919,18,3975,31,0,3975,0,18,0,"40-44 "
1949957,3,349,5,2,0,349,0,3,"40-44 "
1949964,8,1201,25,0,0,1201,0,8,"25-29 "
1950014,3,2097,41,0,2097,0,3,0,"25-29 "
1950182,14,1373,18,2,0,1373,0,14,"35-39 "
1950335,32,10472,2,1,4249,6223,14,18,"35-39 "
1950359,3,212,5,0,0,212,0,3,"55-59 "
1950366,20,2397,14,0,2397,0,20,0,"35-39 "
1950410,11,879,37,0,879,0,11,0,"45-49 "
1950625,13,1350,20,0,1350,0,13,0,"<25 "
1950656,5,280,13,4,48,232,2,3,">65 "
1950717,12,903,25,0,0,903,0,12,"30-34 "
1950731,13,1343,20,0,1343,0,13,0,"35-39 "
1950762,7,782,26,0,0,782,0,7,"30-34 "
1950830,30,5284,4,1,4945,339,22,8,"25-29 "
1950878,17,2443,25,0,0,2443,0,17,"30-34 "
1950892,14,5674,41,0,5674,0,14,0,"35-39 "
1950908,2,307,5,0,0,307,0,2,"<25 "
1950922,10,4335,25,2,3078,1257,3,7,"25-29 "
1950946,21,2920,10,0,1572,1348,14,7,"40-44 "
1950984,41,5169,25,0,0,5169,0,41,"35-39 "
1951103,38,5782,3,0,5782,0,38,0,"<25 "
1951110,2,860,33,0,0,860,0,2,"30-34 "
1951295,4,1952,32,0,0,1952,0,4,"45-49 "
1951325,1,110,10,0,110,0,1,0,"35-39 "
1951332,1,60,34,0,60,0,1,0,"45-49 "
1951349,1,60,35,0,60,0,1,0,"30-34 "
1951356,1,36,5,0,0,36,0,1,"60-64 "
1951424,1,3008,13,0,3008,0,1,0,"35-39 "
1951479,6,1077,4,0,0,1077,0,6,"45-49 "
1951509,4,223,4,8,83,140,2,2,"30-34 "
1951523,3,146,16,3,146,0,3,0,"55-59 "
1951547,16,1728,9,2,982,746,8,8,"<25 "
1951622,28,2615,2,1,2339,276,27,1,"40-44 "
1951684,32,16651,5,1,0,16651,0,32,"40-44 "
1951868,11,1804,22,0,1804,0,11,0,"40-44 "
1951912,27,3202,4,1,1916,1286,12,15,"30-34 "
1951936,5,1489,20,3,1489,0,5,0,"<25 "
1951950,6,371,8,0,371,0,6,0,"30-34 "
1952063,4,1033,7,0,1033,0,4,0,"40-44 "
1952186,41,10742,5,0,0,10742,0,41,"30-34 "
1952230,7,5021,24,0,5021,0,7,0,">65 "
1952261,3,279,38,0,279,0,3,0,"50-54 "
1952278,8,1430,18,1,0,1430,0,8,"55-59 "
1952285,19,1784,19,0,0,1784,0,19,"50-54 "
1952322,13,2941,25,0,0,2941,0,13,"50-54 "
1952445,8,386,6,0,386,0,8,0,"<25 "
1952469,22,5466,11,0,0,5466,0,22,"25-29 "
1952476,6,864,9,4,864,0,6,0,"30-34 "
1952520,11,4496,5,1,211,4285,4,7,"40-44 "
1952674,6,273,28,0,273,0,6,0,"35-39 "
1952742,6,847,3,0,847,0,6,0,"35-39 "
1952797,12,24490,36,0,24490,0,12,0,"30-34 "
1952803,15,1557,9,2,540,1017,6,9,"30-34 "
1952964,1,54,41,0,54,0,1,0,"25-29 "
1952971,5,3241,4,3,1660,1581,1,4,"50-54 "
1953008,6,6634,11,0,0,6634,0,6,"30-34 "
1953046,7,468,7,3,468,0,7,0,">65 "
1953091,13,3340,11,1,0,3340,0,13,"50-54 "
1953220,8,1513,18,0,0,1513,0,8,"40-44 "
1953244,2,756,11,11,0,756,0,2,"<25 "
1953299,3,590,8,0,590,0,3,0,">65 "
1953329,15,1281,19,0,0,1281,0,15,"40-44 "
1953343,21,2383,5,1,1053,1330,10,11,"35-39 "
1953350,17,1688,7,0,1688,0,17,0,"50-54 "
1953534,6,323,40,0,0,323,0,6,"30-34 "
1953565,10,701,9,1,394,307,7,3,"40-44 "
1953589,10,3165,19,2,0,3165,0,10,"25-29 "
1953596,24,2559,18,0,0,2559,0,24,"50-54 "
1953657,14,976,4,2,183,793,4,10,"45-49 "
1953862,24,2024,7,1,145,1879,1,23,"50-54 "
1953985,7,1084,18,0,0,1084,0,7,"30-34 "
1953992,9,809,40,0,629,180,5,4,"40-44 "
1954029,23,2925,16,1,2925,0,23,0,"35-39 "
1954074,6,248,14,0,248,0,6,0,"35-39 "
1954173,7,914,9,4,834,80,5,2,"30-34 "
1954203,4,362,11,0,0,362,0,4,"<25 "
1954258,7,842,19,0,0,842,0,7,"35-39 "
1954296,1,624,8,0,624,0,1,0,"45-49 "
1954302,12,751,19,0,0,751,0,12,"25-29 "
1954388,6,404,4,2,179,225,3,3,"35-39 "
1954494,13,765,5,0,0,765,0,13,"30-34 "
1954616,42,6144,7,1,4579,1565,26,16,"30-34 "
1954722,1,96,30,0,96,0,1,0,"35-39 "
1954807,31,14762,6,1,11785,2977,16,15,"35-39 "
1954845,11,1895,11,0,0,1895,0,11,"30-34 "
1954951,1,60,32,0,0,60,0,1,"<25 "
1955019,4,156,4,0,0,156,0,4,"<25 "
1955057,16,6200,16,0,517,5683,3,13,"30-34 "
1955149,6,851,40,0,0,851,0,6,"25-29 "
1955156,18,1357,3,2,245,1112,4,14,"<25 "
1955262,17,2412,5,0,0,2412,0,17,"55-59 "
1955316,15,2407,11,0,0,2407,0,15,"25-29 "
1955422,5,220,30,0,220,0,5,0,"30-34 "
1955453,4,461,21,0,461,0,4,0,"30-34 "
1955590,16,2193,18,0,0,2193,0,16,"25-29 "
1955651,13,2096,10,0,2096,0,13,0,"30-34 "
1955712,10,1596,34,0,1596,0,10,0,"<25 "
1955729,9,1186,4,0,0,1186,0,9,"<25 "
1955835,10,6482,5,3,1045,5437,3,7,"60-64 "
1955873,8,650,5,0,0,650,0,8,"35-39 "
1955972,8,1075,41,0,1075,0,8,0,"50-54 "
1955996,3,2100,30,1,2100,0,3,0,"30-34 "
1956115,3,1074,5,0,0,1074,0,3,"40-44 "
1956191,4,1591,23,0,1591,0,4,0,"40-44 "
1956405,16,1285,12,2,1032,253,14,2,"50-54 "
1956580,2,424,40,0,0,424,0,2,"45-49 "
1956696,25,2647,5,1,1910,737,20,5,"45-49 "
1956771,5,669,22,0,669,0,5,0,"50-54 "
1956917,1,265,26,0,0,265,0,1,"<25 "
1956924,39,5463,28,0,5463,0,39,0,"35-39 "
1956986,3,392,12,0,0,392,0,3,"40-44 "
1957037,1,36,4,0,0,36,0,1,"25-29 "
1957099,13,2305,26,1,0,2305,0,13,"25-29 "
1957204,9,922,42,0,922,0,9,0,"25-29 "
1957211,7,1647,20,0,1647,0,7,0,"35-39 "
1957310,6,903,8,0,903,0,6,0,"40-44 "
1957327,34,5528,18,0,0,5528,0,34,"40-44 "
1957341,5,174,6,0,174,0,5,0,"30-34 "
1957358,8,2380,2,2,2380,0,8,0,">65 "
1957587,5,1390,21,0,1390,0,5,0,"30-34 "
1957716,11,726,10,0,726,0,11,0,"<25 "
1957778,5,655,16,2,655,0,5,0,"25-29 "
1957921,1,396,18,0,0,396,0,1,"40-44 "
1958089,5,242,41,0,242,0,5,0,"30-34 "
1958119,21,3191,9,0,3191,0,21,0,"45-49 "
1958140,3,887,19,8,256,631,1,2,">65 "
1958256,7,1232,2,0,1232,0,7,0,"50-54 "
1958270,2,788,2,0,788,0,2,0,"45-49 "
1958386,9,1350,20,2,1350,0,9,0,">65 "
1958447,2,151,21,0,151,0,2,0,"50-54 "
1958485,10,2208,37,0,2208,0,10,0,"40-44 "
1958690,66,8011,13,0,8011,0,66,0,"35-39 "
1958812,10,482,18,0,0,482,0,10,"<25 "
1958881,4,638,19,6,447,191,2,2,">65 "
1958898,9,1544,25,0,0,1544,0,9,"50-54 "
1958997,18,3600,32,0,0,3600,0,18,"40-44 "
1959017,17,810,11,2,744,66,15,2,"25-29 "
1959154,2,468,42,0,468,0,2,0,"55-59 "
1959277,11,2285,16,0,2285,0,11,0,"35-39 "
1959307,14,901,4,1,85,816,1,13,"30-34 "
1959321,7,1321,6,0,1321,0,7,0,"40-44 "
1959345,26,7051,12,0,0,7051,0,26,"35-39 "
1959369,36,6732,14,1,1163,5569,14,22,"<25 "
1959413,14,1001,18,0,0,1001,0,14,">65 "
1959444,16,1389,6,0,1389,0,16,0,"60-64 "
1959475,30,2477,15,0,2477,0,30,0,"35-39 "
1959536,19,3870,21,0,3870,0,19,0,"40-44 "
1959604,4,383,39,0,0,383,0,4,"50-54 "
1959819,11,4819,16,2,4819,0,11,0,"30-34 "
1959970,7,807,25,0,0,807,0,7,"40-44 "
1959987,5,942,9,1,942,0,5,0,">65 "
1959994,35,3413,14,1,2468,945,24,11,"30-34 "
1960037,1,1499,22,0,1499,0,1,0,"35-39 "
1960044,74,14529,4,0,8297,6232,52,22,"30-34 "
1960068,3,306,7,0,306,0,3,0,"35-39 "
1960112,3,272,9,0,272,0,3,0,"40-44 "
1960235,9,1056,19,0,0,1056,0,9,"35-39 "
1960297,16,896,16,0,896,0,16,0,"45-49 "
1960372,7,600,15,3,75,525,2,5,"40-44 "
1960396,3,419,25,0,0,419,0,3,"30-34 "
1960419,6,512,6,2,512,0,6,0,"<25 "
1960440,1,580,2,0,580,0,1,0,"25-29 "
1960501,5,1300,34,0,1300,0,5,0,"<25 "
1960525,6,508,14,0,508,0,6,0,"30-34 "
1960648,17,2596,26,0,0,2596,0,17,"45-49 "
1960693,5,469,4,0,0,469,0,5,"50-54 "
1960723,2,2059,7,0,2059,0,2,0,"35-39 "
1960792,30,7598,16,0,7598,0,30,0,"30-34 "
1960808,14,3917,13,1,3917,0,14,0,"40-44 "
1960839,4,543,4,0,0,543,0,4,"35-39 "
1960846,24,4665,13,1,4000,665,20,4,"35-39 "
1960938,11,5833,41,0,5833,0,11,0,"45-49 "
1960976,66,47920,25,0,47262,658,64,2,"35-39 "
1960983,45,1717,5,1,528,1189,12,33,"25-29 "
1961102,2,224,31,0,224,0,2,0,"30-34 "
1961126,3,752,34,0,752,0,3,0,"60-64 "
1961140,10,960,26,0,0,960,0,10,"30-34 "
1961195,3,151,26,0,0,151,0,3,"30-34 "
1961232,11,3631,5,1,3105,526,5,6,"30-34 "
1961263,28,20843,17,1,20843,0,28,0,"50-54 "
1961294,20,3270,19,0,0,3270,0,20,"25-29 "
1961355,26,5823,7,1,5567,256,23,3,"30-34 "
1961393,6,3494,15,0,3494,0,6,0,"30-34 "
1961409,5,955,2,3,955,0,5,0,"<25 "
1961584,10,960,5,4,644,316,7,3,"30-34 "
1961645,2,596,2,0,596,0,2,0,"45-49 "
1961676,31,3911,3,1,3911,0,31,0,"40-44 "
1961720,2,1906,22,0,1906,0,2,0,"30-34 "
1961751,13,3068,4,3,2424,644,11,2,"45-49 "
1961782,4,5054,2,0,5054,0,4,0,"45-49 "
1961799,30,4520,5,1,1614,2906,14,16,"50-54 "
1961836,10,1701,8,3,1701,0,10,0,"45-49 "
1962055,24,12371,25,0,0,12371,0,24,"30-34 "
1962147,33,5765,5,0,0,5765,0,33,"45-49 "
1962161,14,1603,10,0,1603,0,14,0,"25-29 "
1962208,11,3188,5,0,0,3188,0,11,"25-29 "
1962246,5,3352,19,0,0,3352,0,5,"35-39 "
1962277,23,3583,8,1,3583,0,23,0,"25-29 "
1962291,21,5324,39,0,0,5324,0,21,"25-29 "
1962383,4,2137,4,0,0,2137,0,4,"30-34 "
1962598,16,1716,19,1,0,1716,0,16,"40-44 "
1962635,18,3533,7,2,3407,126,16,2,"30-34 "
1962642,5,1867,4,0,0,1867,0,5,"<25 "
1962680,10,2220,8,2,323,1897,2,8,"45-49 "
1962697,9,772,12,0,0,772,0,9,"35-39 "
1962871,7,1156,9,4,1156,0,7,0,"30-34 "
1963076,7,550,18,1,99,451,1,6,"50-54 "
1963243,23,3581,5,2,995,2586,8,15,"50-54 "
1963274,3,290,12,0,0,290,0,3,"<25 "
1963519,6,6145,32,0,1875,4270,3,3,"45-49 "
1964097,5,715,8,0,715,0,5,0,"40-44 "
1964172,9,4318,31,0,4318,0,9,0,"30-34 "
1964417,36,4012,14,1,4012,0,36,0,"30-34 "
1964615,17,2783,19,0,0,2783,0,17,"25-29 "
1964691,4,268,35,0,268,0,4,0,"35-39 "
1964707,1,60,35,0,60,0,1,0,"35-39 "
1964769,8,1489,2,0,1489,0,8,0,"60-64 "
1964837,3,963,21,0,963,0,3,0,"40-44 "
1964912,12,1070,4,0,0,1070,0,12,"<25 "
